league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Performance PSxG,Performance PSxG+/-,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper AvgDist,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
,1819,AEK Athens,2018-10-23 AEK Athens-Bayern Munich,2018-10-23,19:55:00,Group stage,Tue,Home,L,0,2,Bayern Munich,0.3,2.3,34,61221,Petros Mantalos,4-2-3-1,4-3-3,Aliaksei Kulbakou,/en/matches/ee4e2e5d/AEK-Athens-Bayern-Munich-October-23-2018-Champions-League,,7,2,5,71.4,0,2.4,0.4,0,0,0,0,15,31,48.4,27,1,77.8,48.3,11,90.9,55.8,18,3,16.7,0,8.0,0,6,1,16.7,0.0,0.0,17.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,276,377,73.2,5079,2271,126,149,84.6,90,120,75.0,43,77,55.8,0,0.2,0.3,4,17,4,3,21,377,331,46,8,0,5,12,23,1,0,0,0,276,0,7,11,9,1,1,0,0,0,0,0,0,0,0,0,0,21,19,13,6,2,7,17,41.2,10,12,5,7,13,34,24,0,481,79,182,219,87,8,481,11,7,63.6,4,36.4,257,1406,677,10,8,2,12,23,274,21,0,0,0,10,6,0,12,13,19,0,0,0,50,15,13,53.6
,1819,AEK Athens,2018-10-28 AEK Athens-Aris,2018-10-28,19:30:00,Matchweek 8,Sun,Home,W,4,0,Aris,,,,,Michalis Bakakis,4-2-3-1,4-3-3,Athanassios Tzilos,/en/matches/6bb01575/AEK-Athens-Aris-October-28-2018-Super-League-Greece,,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,4,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2018-11-03 Panathinaikos-AEK Athens,2018-11-03,19:00:00,Matchweek 9,Sat,Away,D,0,0,Panathinaikos,,,,24731,Niklas Hult,4-2-3-1,4-2-3-1,Oliver Drachta,/en/matches/93c3173a/Panathinaikos-AEK-Athens-November-3-2018-Super-League-Greece,,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2018-11-07 Bayern Munich-AEK Athens,2018-11-07,21:00:00,Group stage,Wed,Away,L,0,2,Bayern Munich,0.4,2.7,39,70000,Petros Mantalos,5-3-2,4-1-4-1,Slavko Vinčič,/en/matches/6e3cabd4/Bayern-Munich-AEK-Athens-November-7-2018-Champions-League,,8,2,6,87.5,0,3.4,1.4,1,1,0,0,5,25,20.0,32,2,68.8,43.9,7,42.9,38.3,21,0,0.0,0,5.5,0,3,0,0.0,0.0,,15.8,0,0,0,0.4,0.4,0.15,-0.4,-0.4,313,402,77.9,5330,1851,152,174,87.4,105,125,84.0,39,74,52.7,0,0.4,0.2,3,13,1,0,17,402,352,50,19,0,6,6,20,1,0,1,0,313,0,7,6,3,2,0,0,1,0,0,0,0,0,0,0,0,15,10,6,8,1,2,9,22.2,7,12,7,5,16,31,24,0,514,83,191,266,60,4,514,14,9,64.3,5,35.7,271,1468,569,7,3,0,15,17,311,17,3,0,0,14,13,0,6,16,10,0,1,0,49,14,14,50.0
,1819,AEK Athens,2018-11-11 AEK Athens-Atromitos,2018-11-11,15:00:00,Matchweek 10,Sun,Home,L,0,2,Atromitos,,,,,Petros Mantalos,4-2-3-1,4-1-4-1,Aristotelis Diamantopoulos,/en/matches/0aeeef95/AEK-Athens-Atromitos-November-11-2018-Super-League-Greece,,,2,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2018-11-24 Panetolikos-AEK Athens,2018-11-24,19:00:00,Matchweek 11,Sat,Away,L,1,2,Panetolikos,,,,3541,Petros Mantalos,4-2-3-1,4-2-3-1,Manolis Skoulas,/en/matches/c5890bc6/Panetolikos-AEK-Athens-November-24-2018-Super-League-Greece,,,2,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,1,,,,
,1819,AEK Athens,2018-11-27 AEK Athens-Ajax,2018-11-27,19:55:00,Group stage,Tue,Home,L,0,2,Ajax,0.4,2.2,34,25756,Petros Mantalos,3-5-2,4-3-3,Michael Oliver,/en/matches/ecf4e736/AEK-Athens-Ajax-November-27-2018-Champions-League,,5,2,3,80.0,0,2.4,0.4,1,1,0,0,13,31,41.9,31,1,77.4,49.5,7,100.0,58.7,20,0,0.0,1,18.0,0,5,2,40.0,0.0,0.0,19.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,257,355,72.4,5165,1958,97,123,78.9,101,121,83.5,44,86,51.2,0,0.3,0.4,3,18,5,1,17,355,312,42,13,0,6,10,16,3,1,1,0,257,1,4,9,5,1,2,0,0,1,0,0,0,0,0,0,0,8,3,7,1,0,3,12,25.0,9,12,3,9,17,25,17,1,434,66,153,216,68,6,434,10,7,70.0,3,30.0,214,1422,658,11,6,0,9,6,257,17,5,1,1,18,11,1,10,17,3,0,1,0,35,10,12,45.5
,1819,AEK Athens,2018-12-02 AEK Athens-Xanthi,2018-12-02,19:30:00,Matchweek 12,Sun,Home,W,2,0,Xanthi,,,,6114,Petros Mantalos,4-2-3-1,4-2-3-1,Praxiteles Zachariadis,/en/matches/05313c02/AEK-Athens-Xanthi-December-2-2018-Super-League-Greece,,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,2,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2018-12-08 AEK Athens-PAS Lamia,2018-12-08,19:30:00,Matchweek 13,Sat,Home,W,2,0,PAS Lamia,,,,5541,Petros Mantalos,4-2-3-1,4-2-3-1,Anastasios Papapetrou,/en/matches/04b79533/AEK-Athens-PAS-Lamia-December-8-2018-Super-League-Greece,,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2018-12-12 Benfica-AEK Athens,2018-12-12,20:00:00,Group stage,Wed,Away,L,0,1,Benfica,0.4,1.8,41,33633,Michalis Bakakis,4-3-3,4-3-3,Bobby Madden,/en/matches/376f382b/Benfica-AEK-Athens-December-12-2018-Champions-League,,8,1,7,87.5,0,2.4,1.4,0,0,0,0,6,22,27.3,23,9,47.8,36.5,15,73.3,49.9,27,0,0.0,1,24.0,0,6,0,0.0,0.0,,14.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,300,402,74.6,5184,2019,147,163,90.2,102,124,82.3,36,75,48.0,0,0.4,0.6,5,12,4,0,26,402,341,59,9,0,4,10,27,6,2,4,0,300,2,16,12,7,1,2,2,0,0,0,0,0,0,0,0,0,18,11,11,7,0,8,23,34.8,15,4,2,2,20,38,27,1,518,78,213,266,47,10,518,19,10,52.6,9,47.4,289,1559,861,14,11,3,14,10,299,26,3,1,1,14,8,2,10,20,11,0,0,0,43,11,14,44.0
,1819,AEK Athens,2018-12-16 Larissa-AEK Athens,2018-12-16,17:15:00,Matchweek 14,Sun,Away,D,0,0,Larissa,,,,2855,Michalis Bakakis,4-2-3-1,4-5-1,Praxiteles Zachariadis,/en/matches/79a33d5a/Larissa-AEK-Athens-December-16-2018-Super-League-Greece,,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2019-01-14 PAS Giannina-AEK Athens,2019-01-14,19:30:00,Matchweek 16,Mon,Away,W,4,0,PAS Giannina,,,,2800,Petros Mantalos,3-5-2,4-4-2,Stefanos Koubarakis,/en/matches/84b03992/PAS-Giannina-AEK-Athens-January-14-2019-Super-League-Greece,,,0,,,1,,,1,0,1,0,,,,,,,,,,,,,,,,3,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2019-01-20 AEK Athens-Asteras Tripoli,2019-01-20,19:30:00,Matchweek 17,Sun,Home,W,3,0,Asteras Tripoli,,,,7518,,3-5-2,3-5-2,Vasilis Fotias,/en/matches/69e42e7d/AEK-Athens-Asteras-Tripoli-January-20-2019-Super-League-Greece,,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,3,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2019-01-26 Panionios-AEK Athens,2019-01-26,19:30:00,Matchweek 18,Sat,Away,W,2,0,Panionios,,,,2126,Petros Mantalos,3-5-2,3-5-2,Angelos Evangelo u,/en/matches/b6d2003a/Panionios-AEK-Athens-January-26-2019-Super-League-Greece,,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,2,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2019-01-30 AEK Athens-Levadiakos,2019-01-30,17:15:00,Matchweek 15,Wed,Home,W,1,0,Levadiakos,,,,5124,Michalis Bakakis,3-5-2,4-3-3,Konstantinos Kotsanis,/en/matches/4ca1fba0/AEK-Athens-Levadiakos-January-30-2019-Super-League-Greece,,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2019-02-03 AEK Athens-PAOK,2019-02-03,19:30:00,Matchweek 19,Sun,Home,D,1,1,PAOK,,,,24291,Petros Mantalos,3-5-2,4-2-3-1,Michael Tykgaard,/en/matches/ea5c590b/AEK-Athens-PAOK-February-3-2019-Super-League-Greece,,,1,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2019-02-10 AEK Athens-OFI Crete,2019-02-10,15:00:00,Matchweek 20,Sun,Home,W,1,0,OFI Crete,,,,7580,Petros Mantalos,4-2-3-1,4-2-3-1,Giorgos Vreskas,/en/matches/3e2fe9ef/AEK-Athens-OFI-Crete-February-10-2019-Super-League-Greece,,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2019-02-17 Olympiacos-AEK Athens,2019-02-17,19:30:00,Matchweek 21,Sun,Away,L,1,4,Olympiacos,,,,29010,Petros Mantalos,4-2-3-1,4-2-3-1,Tobias Stieler,/en/matches/2179d23b/Olympiacos-AEK-Athens-February-17-2019-Super-League-Greece,,,4,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0,,,,
,1819,AEK Athens,2019-02-23 AEK Athens-Apollon Smyrnis,2019-02-23,19:30:00,Matchweek 22,Sat,Home,W,2,1,Apollon Smyrnis,,,,1594,Petros Mantalos,4-2-3-1,3-5-2,Fotios Fotiadis,/en/matches/8bb20026/AEK-Athens-Apollon-Smyrnis-February-23-2019-Super-League-Greece,,,1,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,2,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0,,,,
