league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Performance PSxG,Performance PSxG+/-,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper AvgDist,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
,2223,Ajax,2022-10-04 Ajax-Napoli,2022-10-04,21:00:00,Group stage,Tue,Home,L,1,6,Napoli,1.4,3.3,44,52896,Dušan Tadić,4-2-3-1,4-3-3,François Letexier,/en/matches/74aed880/Ajax-Napoli-October-4-2022-Champions-League,,13,6,7,53.8,0,6.5,0.5,0,0,0,0,5,29,17.2,48,8,52.1,38.8,10,40.0,40.5,10,0,0.0,0,10.0,1,8,2,25.0,0.13,0.5,17.5,0,0,0,1.4,1.4,0.19,-0.4,-0.4,295,414,71.3,5426,1720,104,128,81.3,160,188,85.1,24,69,34.8,1,1.1,0.4,5,18,5,0,23,414,369,42,5,0,2,12,16,4,2,1,0,295,3,9,9,7,1,0,1,0,0,1,0,0,0,1,0,0,20,11,5,10,5,15,24,62.5,9,17,4,13,10,30,11,2,509,84,210,189,115,13,509,9,5,55.6,3,33.3,256,1036,459,8,4,2,16,11,292,23,4,1,1,21,4,3,12,10,11,0,0,0,54,7,22,24.1
,2223,Ajax,2022-10-08 Volendam-Ajax,2022-10-08,16:30:00,Matchweek 9,Sat,Away,W,4,2,Volendam,,,72,6850,Dušan Tadić,4-3-3,4-3-3,Allard Lindhout,/en/matches/67e27ed2/Volendam-Ajax-October-8-2022-Eredivisie,,6,2,4,66.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,4,19,9,47.4,0.16,0.33,,,1,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12,10,3,21,3,6,,,0,,,,
,2223,Ajax,2022-10-12 Napoli-Ajax,2022-10-12,18:45:00,Group stage,Wed,Away,L,2,4,Napoli,1.6,3.2,55,52229,Daley Blind,4-3-3,4-3-3,Felix Zwayer,/en/matches/c5d06e6b/Napoli-Ajax-October-12-2022-Champions-League,,5,4,1,40.0,0,3.2,-0.8,1,1,0,0,4,12,33.3,32,4,34.4,30.8,9,11.1,21.3,13,1,7.7,0,11.5,2,12,2,16.7,0.08,0.5,20.6,0,1,1,1.6,0.8,0.07,0.4,0.2,497,574,86.6,8275,2491,229,252,90.9,226,243,93.0,33,58,56.9,1,0.6,1.1,9,33,14,3,39,574,520,50,13,2,2,10,17,6,3,0,0,497,4,5,23,18,1,0,1,2,1,4,3,0,0,0,1,0,13,5,5,7,1,10,17,58.8,7,7,2,5,6,19,11,1,666,72,168,344,157,24,665,17,4,23.5,7,41.2,493,1835,888,11,11,3,16,6,491,39,6,0,0,11,10,4,10,6,5,1,1,0,39,11,11,50.0
,2223,Ajax,2022-10-16 Ajax-Excelsior,2022-10-16,20:00:00,Matchweek 10,Sun,Home,W,7,1,Excelsior,,,74,53941,Dušan Tadić,4-3-3,5-4-1,Marc Nagtegaal,/en/matches/fe26f7e3/Ajax-Excelsior-October-16-2022-Eredivisie,,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,7,29,20,69.0,0.24,0.35,,,0,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,8,2,33,6,3,,,0,,,,
,2223,Ajax,2022-10-22 RKC Waalwijk-Ajax,2022-10-22,18:45:00,Matchweek 11,Sat,Away,W,4,1,RKC Waalwijk,,,63,7508,Dušan Tadić,4-3-3,5-3-2,Jeroen Manschot,/en/matches/e822947a/RKC-Waalwijk-Ajax-October-22-2022-Eredivisie,,4,1,3,75.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,4,17,8,47.1,0.24,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,9,7,5,27,7,10,,,0,,,,
,2223,Ajax,2022-10-26 Ajax-Liverpool,2022-10-26,21:00:00,Group stage,Wed,Home,L,0,3,Liverpool,1.2,1.6,50,53327,Dušan Tadić,4-3-3,4-1-2-1-2,José Sánchez,/en/matches/d88e832b/Ajax-Liverpool-October-26-2022-Champions-League,,5,3,2,40.0,0,1.7,-1.3,0,0,0,0,2,18,11.1,44,6,38.6,34.3,6,16.7,28.3,17,0,0.0,2,12.3,0,11,1,9.1,0.0,0.0,16.9,0,0,0,1.2,1.2,0.11,-1.2,-1.2,472,577,81.8,8458,2871,209,230,90.9,209,249,83.9,48,81,59.3,0,1.2,0.9,11,30,12,6,39,577,527,50,12,0,4,13,25,3,1,0,0,472,0,10,18,17,0,0,1,0,0,0,0,0,0,0,0,0,15,11,4,8,3,5,10,50.0,5,6,1,5,5,20,21,0,669,70,252,283,140,22,669,10,3,30.0,5,50.0,464,1934,943,15,13,4,12,9,469,39,0,0,0,6,10,0,13,5,11,0,0,0,59,14,12,53.8
,2223,Ajax,2022-11-01 Rangers-Ajax,2022-11-01,20:00:00,Group stage,Tue,Away,W,3,1,Rangers,1.8,1.8,53,48817,Dušan Tadić,4-3-3,4-2-3-1,Glenn Nyberg,/en/matches/9a8c46ee/Rangers-Ajax-November-1-2022-Champions-League,,3,1,2,100.0,0,1.2,0.2,1,1,0,0,3,9,33.3,40,5,20.0,24.9,2,50.0,40.5,14,1,7.1,0,9.0,3,13,7,53.8,0.23,0.43,16.6,0,0,0,1.8,1.8,0.14,1.2,1.2,484,562,86.1,7220,2740,272,287,94.8,171,193,88.6,23,51,45.1,3,1.6,1.3,12,31,14,3,36,562,529,30,12,2,3,9,8,6,2,2,0,484,3,7,25,22,1,1,1,0,0,6,6,0,0,0,0,0,19,9,10,8,1,16,20,80.0,4,12,2,10,8,27,28,1,677,89,269,286,129,26,677,11,5,45.5,5,45.5,476,2284,1046,17,13,3,14,8,478,35,3,0,0,13,8,3,9,8,9,0,1,0,57,5,8,38.5
,2223,Ajax,2022-11-06 Ajax-PSV Eindhoven,2022-11-06,16:45:00,Matchweek 13,Sun,Home,L,1,2,PSV Eindhoven,,,63,54969,Dušan Tadić,4-3-3,4-2-3-1,Danny Makkelie,/en/matches/179e849e/Ajax-PSV-Eindhoven-November-6-2022-Eredivisie,,2,2,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,1,14,5,35.7,0.07,0.2,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,13,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,11,14,2,35,13,9,,,0,,,,
,2223,Ajax,2022-11-09 Ajax-Vitesse,2022-11-09,20:00:00,Matchweek 12,Wed,Home,D,2,2,Vitesse,,,71,50202,Dušan Tadić,4-3-3,4-2-3-1,Allard Lindhout,/en/matches/e24725a4/Ajax-Vitesse-November-9-2022-Eredivisie,,8,2,6,75.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,2,34,8,23.5,0.06,0.25,,,0,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,10,12,1,46,7,12,,,0,,,,
,2223,Ajax,2022-11-12 Emmen-Ajax,2022-11-12,18:45:00,Matchweek 14,Sat,Away,D,3,3,Emmen,,,58,8309,Dušan Tadić,4-3-3,4-2-3-1,Jochem Kamphuis,/en/matches/9cbcc416/Emmen-Ajax-November-12-2022-Eredivisie,,5,3,2,40.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,3,10,5,50.0,0.3,0.6,,,0,0,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,9,10,1,10,8,9,,,0,,,,
,2223,Ajax,2023-01-08 NEC Nijmegen-Ajax,2023-01-08,14:30:00,Matchweek 15,Sun,Away,D,1,1,NEC Nijmegen,,,67,12500,Dušan Tadić,4-3-3,4-3-3,Pol van Boekel,/en/matches/481f12a7/NEC-Nijmegen-Ajax-January-8-2023-Eredivisie,,1,1,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,1,21,7,33.3,0.05,0.14,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,14,9,2,23,7,9,,,0,,,,
,2223,Ajax,2023-01-14 Ajax-Twente,2023-01-14,21:00:00,Matchweek 16,Sat,Home,D,0,0,Twente,,,41,53649,Dušan Tadić,4-3-3,4-2-3-1,Allard Lindhout,/en/matches/cd4daa58/Ajax-Twente-January-14-2023-Eredivisie,,7,0,7,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,0,6,5,83.3,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9,14,3,16,8,10,,,0,,,,
,2223,Ajax,2023-01-22 Feyenoord-Ajax,2023-01-22,14:30:00,Matchweek 17,Sun,Away,D,1,1,Feyenoord,,,57,47500,Dušan Tadić,4-3-3,4-2-3-1,Serdar Gözübüyük,/en/matches/13f74956/De-Klassieker-Feyenoord-Ajax-January-22-2023-Eredivisie,,5,1,4,80.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,1,11,3,27.3,0.09,0.33,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,14,18,2,15,4,17,,,0,,,,
,2223,Ajax,2023-01-26 Ajax-Volendam,2023-01-26,21:00:00,Matchweek 18,Thu,Home,D,1,1,Volendam,,,83,54279,Dušan Tadić,4-3-3,5-4-1,Dennis Higler,/en/matches/193798be/Ajax-Volendam-January-26-2023-Eredivisie,,1,1,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,1,31,7,22.6,0.03,0.14,,,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,13,1,49,5,11,,,0,,,,
,2223,Ajax,2023-01-29 Excelsior-Ajax,2023-01-29,14:30:00,Matchweek 19,Sun,Away,W,4,1,Excelsior,,,80,4400,Dušan Tadić,4-1-4-1,5-4-1,Ingmar Oostrom,/en/matches/a6f6a97b/Excelsior-Ajax-January-29-2023-Eredivisie,,4,1,3,75.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,4,19,9,47.4,0.16,0.33,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5,8,1,12,7,11,,,0,,,,
,2223,Ajax,2023-02-05 Cambuur-Ajax,2023-02-05,12:15:00,Matchweek 20,Sun,Away,W,5,0,Cambuur,,,75,10000,Dušan Tadić,4-3-3,5-4-1,Martin van den Kerkhof,/en/matches/9711834b/Cambuur-Ajax-February-5-2023-Eredivisie,,1,0,1,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,5,24,9,37.5,0.21,0.56,,,0,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,6,18,2,9,8,10,,,0,,,,
,2223,Ajax,2023-02-12 Ajax-RKC Waalwijk,2023-02-12,16:45:00,Matchweek 21,Sun,Home,W,3,1,RKC Waalwijk,,,74,53809,Dušan Tadić,4-3-3,5-3-2,Sander van der Eijk,/en/matches/7f4e7e03/Ajax-RKC-Waalwijk-February-12-2023-Eredivisie,,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,3,17,5,29.4,0.18,0.6,,,0,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,11,9,3,26,10,14,,,0,,,,
,2223,Ajax,2023-02-16 Ajax-Union Berlin,2023-02-16,18:45:00,Knockout round play-offs,Thu,Home,D,0,0,Union Berlin,0.4,0.8,66,54322,Dušan Tadić,4-2-3-1,3-5-2,Halil Umut Meler,/en/matches/61adf829/Ajax-Union-Berlin-February-16-2023-Europa-League,Leg 1 of 2,3,0,3,100.0,1,0.7,0.7,0,0,0,0,2,8,25.0,24,3,20.8,29.9,6,50.0,40.3,17,1,5.9,0,8.6,0,8,0,0.0,0.0,,18.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,509,608,83.7,9459,2776,185,209,88.5,283,320,88.4,38,68,55.9,0,0.4,1.0,7,34,7,3,45,608,569,38,14,1,4,16,14,3,2,1,0,509,1,5,15,11,2,0,1,1,0,0,0,0,0,0,0,0,17,11,9,4,4,3,9,33.3,6,9,2,7,8,25,26,1,722,71,193,403,133,17,722,18,9,50.0,7,38.9,483,2179,982,7,6,1,20,10,503,43,0,0,0,12,12,1,16,8,11,0,0,0,47,23,22,51.1
,2223,Ajax,2023-02-19 Ajax-Sparta R'dam,2023-02-19,16:45:00,Matchweek 22,Sun,Home,W,4,0,Sparta R'dam,,,75,54410,Dušan Tadić,4-3-3,4-2-3-1,Pol van Boekel,/en/matches/54d42795/Ajax-Sparta-Rotterdam-February-19-2023-Eredivisie,,2,0,2,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,4,23,12,52.2,0.13,0.25,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,12,3,11,5,7,,,0,,,,
,2223,Ajax,2023-02-23 Union Berlin-Ajax,2023-02-23,21:00:00,Knockout round play-offs,Thu,Away,L,1,3,Union Berlin,1.9,1.7,73,21800,Dušan Tadić,3-4-3◆,3-5-2,Ricardo de Burgos,/en/matches/db4c2e9d/Union-Berlin-Ajax-February-23-2023-Europa-League,Leg 2 of 2; Union Berlin won,6,3,3,66.7,0,2.6,-0.4,1,1,0,0,1,5,20.0,23,6,13.0,27.0,5,40.0,36.8,11,1,9.1,0,6.7,1,11,3,27.3,0.09,0.33,12.5,0,0,0,1.9,1.9,0.17,-0.9,-0.9,629,735,85.6,10540,3350,289,322,89.8,277,302,91.7,47,75,62.7,1,1.9,1.9,11,66,16,5,81,735,691,40,13,0,2,23,14,4,0,3,0,629,4,11,21,13,4,0,2,1,1,2,2,0,0,0,0,0,10,8,4,6,0,5,11,45.5,6,9,2,7,3,13,7,1,830,38,121,489,225,34,830,16,5,31.3,8,50.0,621,2770,1532,20,22,3,21,12,627,81,7,1,1,9,13,4,23,3,8,0,1,0,55,14,18,43.8
