league,season,team,game,date,time,round,day,venue,result,GF,GA,opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,match_report,Notes,Performance SoTA,Performance GA,Performance Saves,Performance Save%,Performance CS,Performance PSxG,Performance PSxG+/-,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper AvgDist,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
ITA-Serie A,2425,Empoli,2025-02-08 Empoli-Milan,2025-02-08,18:00:00,Matchweek 24,Sat,Home,L,0,2,Milan,0.7,1.3,39,,Alberto Grassi,3-4-3,4-2-3-1,Luca Pairetto,/en/matches/3af8a61d/Empoli-Milan-February-8-2025-Serie-A,,5,2,3,60.0,0,1.3,-0.7,0,0,0,0,5,11,45.5,17,1,52.9,41.3,7,28.6,35.0,9,0,0.0,0,3.0,0,8,0,0.0,0.0,,14.3,0,0,0,0.7,0.7,0.09,-0.7,-0.7,232,322,72.0,4501,1924,99,118,83.9,93,117,79.5,34,69,49.3,0,0.5,0.4,5,18,4,2,26,322,273,44,12,1,2,12,20,2,0,1,0,232,5,4,12,5,2,3,1,1,0,0,0,0,0,0,0,0,21,12,15,5,1,13,25,52.0,12,15,4,11,13,34,19,0,431,60,182,160,94,14,431,16,6,37.5,9,56.3,211,1060,447,9,11,4,17,9,229,26,2,1,0,17,9,5,12,13,12,0,0,0,46,10,6,62.5
ITA-Serie A,2425,Empoli,2025-02-16 Udinese-Empoli,2025-02-16,15:00:00,Matchweek 25,Sun,Away,L,0,3,Udinese,2.1,2.3,44,,Alberto Grassi,3-5-2,4-4-2,Daniele Doveri,/en/matches/1fbf8daa/Udinese-Empoli-February-16-2025-Serie-A,,8,3,5,62.5,0,2.5,-0.5,0,0,0,0,5,13,38.5,29,4,44.8,36.8,6,0.0,11.5,17,0,0.0,2,14.5,0,16,4,25.0,0.0,0.0,14.9,1,0,0,2.1,2.1,0.14,-2.1,-2.1,296,392,75.5,5390,2214,116,138,84.1,141,166,84.9,30,60,50.0,0,1.6,1.2,11,24,10,1,28,392,341,48,11,2,2,19,22,5,3,0,0,296,3,7,27,20,0,1,4,1,1,0,0,0,0,0,0,0,21,14,11,7,3,9,20,45.0,11,11,4,7,6,27,34,0,513,74,196,202,121,25,513,15,7,46.7,7,46.7,227,1269,648,14,6,4,13,7,294,27,0,0,0,17,12,3,19,6,14,0,0,0,42,13,18,41.9
ITA-Serie A,2425,Empoli,2025-02-23 Empoli-Atalanta,2025-02-23,18:00:00,Matchweek 26,Sun,Home,L,0,5,Atalanta,0.9,2.1,46,,Alberto Grassi,3-1-4-2,3-4-3,Maurizio Mariani,/en/matches/89964eba/Empoli-Atalanta-February-23-2025-Serie-A,,8,5,4,37.5,0,3.1,-0.9,0,0,0,0,6,20,30.0,30,2,66.7,42.6,9,0.0,6.4,14,0,0.0,0,14.4,0,10,1,10.0,0.0,0.0,18.8,1,0,0,0.9,0.9,0.09,-0.9,-0.9,319,424,75.2,5453,2389,133,151,88.1,128,158,81.0,34,77,44.2,0,0.8,0.7,7,33,8,3,27,424,377,47,17,2,0,15,12,3,2,0,0,319,0,6,18,15,1,0,0,2,0,0,0,0,0,0,0,0,16,9,5,11,0,6,16,37.5,10,8,1,7,6,22,21,2,537,57,146,301,96,15,537,7,1,14.3,4,57.1,239,1297,569,12,10,2,21,13,317,27,0,0,0,4,15,0,15,6,9,0,0,1,49,19,12,61.3
ITA-Serie A,2425,Empoli,2025-03-02 Genoa-Empoli,2025-03-02,15:00:00,Matchweek 27,Sun,Away,D,1,1,Genoa,0.9,0.3,40,,Alberto Grassi,3-4-3,3-4-3,Davide Massa,/en/matches/a38d0698/Genoa-Empoli-March-2-2025-Serie-A,,1,1,0,0.0,0,0.4,-0.6,0,0,0,0,6,17,35.3,18,1,83.3,46.7,6,33.3,27.0,7,1,14.3,1,11.5,1,7,1,14.3,0.14,1.0,16.9,1,0,0,0.9,0.9,0.13,0.1,0.1,173,306,56.5,3145,1556,80,119,67.2,69,108,63.9,19,58,32.8,0,0.7,1.1,2,18,9,2,27,306,254,49,11,5,1,19,24,6,4,1,0,173,3,10,12,10,1,0,0,1,0,0,0,0,0,0,0,0,20,14,11,8,1,11,17,64.7,6,8,0,8,10,30,31,1,422,41,113,175,137,17,422,10,5,50.0,3,30.0,195,768,377,7,9,2,15,12,172,26,3,0,0,18,12,3,19,10,14,0,0,0,38,30,23,56.6
ITA-Serie A,2425,Empoli,2025-03-09 Empoli-Roma,2025-03-09,18:00:00,Matchweek 28,Sun,Home,L,0,1,Roma,0.1,2.0,36,,Alberto Grassi,3-4-3,3-4-3,Marco Di Bello,/en/matches/ce1efae1/Empoli-Roma-March-9-2025-Serie-A,,7,1,6,85.7,0,1.2,0.2,0,0,0,0,4,10,40.0,24,5,37.5,33.4,8,12.5,17.0,16,0,0.0,1,10.5,0,3,1,33.3,0.0,0.0,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,304,393,77.4,5957,1795,97,118,82.2,167,188,88.8,34,66,51.5,0,0.1,0.1,2,16,3,2,15,393,353,39,11,0,6,11,17,1,0,1,0,304,1,9,4,3,0,0,0,0,1,0,0,0,0,0,0,0,22,13,12,9,1,7,17,41.2,10,11,3,8,7,29,29,1,501,55,200,228,75,4,501,4,2,50.0,1,25.0,293,1452,698,11,8,1,18,9,303,15,0,0,0,12,10,1,11,7,13,0,0,0,35,11,12,47.8
ITA-Serie A,2425,Empoli,2025-03-15 Torino-Empoli,2025-03-15,20:45:00,Matchweek 29,Sat,Away,L,0,1,Torino,0.9,0.6,50,20402,Alberto Grassi,3-4-3,4-3-3,Daniele Chiffi,/en/matches/f021f721/Torino-Empoli-March-15-2025-Serie-A,,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,14,25,56.0,34,4,73.5,48.8,6,0.0,5.2,8,0,0.0,0,8.5,0,16,2,12.5,0.0,0.0,17.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9,268,373,71.8,5591,2483,101,128,78.9,103,126,81.7,53,97,54.6,0,0.8,0.7,12,31,12,7,25,373,320,51,13,2,2,25,25,5,3,0,0,268,2,7,26,19,3,0,3,0,1,0,0,0,0,0,0,0,14,4,3,7,4,2,4,50.0,2,8,3,5,9,23,27,0,476,44,141,226,114,19,476,5,0,0.0,5,100.0,218,948,367,8,6,2,14,9,264,25,0,0,0,12,9,2,25,9,4,0,0,0,41,28,21,57.1
ITA-Serie A,2425,Empoli,2025-03-29 Como-Empoli,2025-03-29,15:00:00,Matchweek 30,Sat,Away,D,1,1,Como,2.0,1.9,29,,Alberto Grassi,3-4-3,4-2-3-1,Maurizio Mariani,/en/matches/dc730fc2/Como-Empoli-March-29-2025-Serie-A,,5,1,4,80.0,0,1.9,0.9,0,0,0,0,3,13,23.1,29,8,37.9,35.8,11,18.2,19.0,18,1,5.6,0,3.3,1,14,4,28.6,0.07,0.25,17.1,1,0,0,2.0,2.0,0.14,-1.0,-1.0,174,263,66.2,3167,1479,75,86,87.2,74,96,77.1,20,65,30.8,1,1.8,1.3,10,9,6,3,21,263,226,35,5,2,3,10,16,1,0,1,0,174,2,3,25,20,0,2,2,1,0,2,2,0,0,0,0,0,12,8,7,5,0,7,12,58.3,5,8,4,4,7,19,37,0,367,73,165,132,73,16,367,10,9,90.0,1,10.0,167,657,327,6,5,2,14,4,173,20,5,1,0,22,5,2,10,7,8,0,0,0,36,23,13,63.9
ITA-Serie A,2425,Empoli,2025-04-06 Empoli-Cagliari,2025-04-06,15:00:00,Matchweek 31,Sun,Home,D,0,0,Cagliari,0.3,0.3,46,,Alberto Grassi,3-4-3,3-4-3,Federico La Penna,/en/matches/2db8cc44/Empoli-Cagliari-April-6-2025-Serie-A,,1,0,1,100.0,1,0.0,0.0,0,0,0,0,6,14,42.9,17,1,70.6,45.2,8,25.0,23.0,11,0,0.0,0,14.0,0,7,1,14.3,0.0,0.0,26.0,1,0,0,0.3,0.3,0.05,-0.3,-0.3,216,334,64.7,3862,2053,91,120,75.8,91,123,74.0,21,67,31.3,0,0.3,0.3,5,28,7,2,36,334,278,55,14,1,0,15,30,2,2,0,0,216,1,4,10,8,0,0,1,1,0,0,0,0,0,0,0,0,16,8,3,11,2,3,5,60.0,2,9,2,7,12,28,42,0,460,40,109,245,114,14,460,14,6,42.9,6,42.9,196,1129,460,11,8,2,24,11,212,36,0,0,0,9,15,1,15,12,8,0,0,0,45,25,21,54.3
ITA-Serie A,2425,Empoli,2025-04-14 Napoli-Empoli,2025-04-14,20:45:00,Matchweek 32,Mon,Away,,,,Napoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2425,Empoli,2025-04-20 Empoli-Venezia,2025-04-20,15:00:00,Matchweek 33,Sun,Home,,,,Venezia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2425,Empoli,2025-04-27 Fiorentina-Empoli,2025-04-27,15:00:00,Matchweek 34,Sun,Away,,,,Fiorentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2425,Empoli,2025-05-04 Empoli-Lazio,2025-05-04,15:00:00,Matchweek 35,Sun,Home,,,,Lazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2425,Empoli,2025-05-11 Empoli-Parma,2025-05-11,15:00:00,Matchweek 36,Sun,Home,,,,Parma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2425,Empoli,2025-05-18 Monza-Empoli,2025-05-18,15:00:00,Matchweek 37,Sun,Away,,,,Monza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2425,Empoli,2025-05-25 Empoli-Hellas Verona,2025-05-25,15:00:00,Matchweek 38,Sun,Home,,,,Hellas Verona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2425,Fiorentina,2024-08-17 Parma-Fiorentina,2024-08-17,18:30:00,Matchweek 1,Sat,Away,D,1,1,Parma,0.7,1.7,61,21384,Cristiano Biraghi,3-4-3,4-2-3-1,Giovanni Ayroldi,/en/matches/99186416/Parma-Fiorentina-August-17-2024-Serie-A,,6,1,5,83.3,0,1.5,0.5,0,0,0,0,1,7,14.3,21,6,23.8,27.6,7,28.6,26.4,10,0,0.0,2,21.3,1,15,7,46.7,0.07,0.14,21.8,1,0,0,0.7,0.7,0.05,0.3,0.3,373,462,80.7,6747,1831,159,175,90.9,175,201,87.1,32,67,47.8,0,0.3,0.3,8,29,3,1,39,462,409,48,15,0,9,20,15,9,3,4,0,373,5,5,25,20,0,3,2,0,0,1,1,0,0,0,0,0,7,5,5,1,1,2,8,25.0,6,8,4,4,5,12,25,0,560,65,168,263,132,16,560,19,9,47.4,7,36.8,313,2131,1252,20,15,4,9,9,372,39,2,1,1,9,11,5,20,5,5,0,0,0,43,11,8,57.9
ITA-Serie A,2425,Fiorentina,2024-08-25 Fiorentina-Venezia,2024-08-25,18:30:00,Matchweek 2,Sun,Home,D,0,0,Venezia,0.9,0.6,54,18915,Cristiano Biraghi,3-4-3,3-4-3,Simone Sozza,/en/matches/cab6fee7/Fiorentina-Venezia-August-25-2024-Serie-A,,4,0,4,100.0,1,0.8,0.8,0,0,0,0,6,15,40.0,34,4,41.2,34.9,4,25.0,26.5,8,0,0.0,0,,0,14,8,57.1,0.0,0.0,19.6,1,0,0,0.9,0.9,0.06,-0.9,-0.9,378,469,80.6,6601,2332,162,176,92.0,179,205,87.3,29,67,43.3,0,0.8,0.6,12,18,4,0,32,469,424,44,22,0,2,17,10,7,2,3,0,378,1,7,23,17,1,2,2,1,0,0,0,0,0,0,0,0,19,11,6,9,4,4,13,30.8,9,8,2,6,6,25,10,0,561,60,221,234,109,23,561,20,7,35.0,3,15.0,345,1500,679,18,11,7,14,13,375,32,1,0,0,13,19,1,17,6,11,0,0,0,35,17,15,53.1
ITA-Serie A,2425,Fiorentina,2024-09-01 Fiorentina-Monza,2024-09-01,18:30:00,Matchweek 3,Sun,Home,D,2,2,Monza,2.0,0.3,68,18376,Cristiano Biraghi,3-4-3,3-4-3,Andrea Colombo,/en/matches/2fc37926/Fiorentina-Monza-September-1-2024-Serie-A,,3,2,1,33.3,0,0.8,-1.2,0,0,0,0,1,3,33.3,23,4,13.0,20.7,0,,,2,1,50.0,1,11.3,2,18,6,33.3,0.11,0.33,12.2,0,0,0,2.0,2.0,0.12,0.0,0.0,552,658,83.9,10011,2870,224,252,88.9,261,287,90.9,58,96,60.4,2,1.5,1.6,14,35,7,4,46,658,595,62,22,0,2,29,30,7,1,5,0,552,1,8,35,22,6,3,2,2,0,4,1,2,1,0,0,0,20,11,9,7,4,9,11,81.8,2,3,1,2,5,25,7,0,739,35,154,400,189,32,739,14,8,57.1,6,42.9,472,2418,1082,23,22,4,11,10,547,46,2,0,0,11,21,1,29,5,11,0,0,0,29,21,22,48.8
ITA-Serie A,2425,Fiorentina,2024-09-15 Atalanta-Fiorentina,2024-09-15,15:00:00,Matchweek 4,Sun,Away,L,2,3,Atalanta,1.7,1.7,49,22705,Cristiano Biraghi,3-4-3,3-4-3,Juan Luca Sacchi,/en/matches/c69565c7/Atalanta-Fiorentina-September-15-2024-Serie-A,,7,3,4,57.1,0,1.9,-1.1,0,0,0,0,5,15,33.3,25,3,56.0,38.0,11,9.1,23.6,11,0,0.0,0,8.0,2,13,5,38.5,0.15,0.4,15.4,0,0,0,1.7,1.7,0.16,0.3,0.3,333,437,76.2,6561,2492,117,139,84.2,183,214,85.5,33,66,50.0,1,1.4,0.8,9,23,4,1,25,437,379,54,18,1,2,13,20,2,1,0,1,333,4,15,23,15,2,1,3,2,0,2,0,0,0,2,0,0,17,10,10,4,3,8,14,57.1,6,7,1,6,7,24,19,1,532,75,223,224,91,14,532,17,7,41.2,8,47.1,277,1703,838,17,11,3,14,6,324,24,3,0,0,15,14,4,13,7,10,0,0,0,32,17,22,43.6
ITA-Serie A,2425,Fiorentina,2024-09-22 Fiorentina-Lazio,2024-09-22,12:30:00,Matchweek 5,Sun,Home,W,2,1,Lazio,2.7,1.0,46,19624,Cristiano Biraghi,3-4-3,4-2-3-1,Matteo Marcenaro,/en/matches/ad104788/Fiorentina-Lazio-September-22-2024-Serie-A,,6,1,5,83.3,0,0.7,-0.3,0,0,0,0,5,6,83.3,23,6,13.0,24.0,7,42.9,36.3,22,0,0.0,0,3.5,2,12,3,25.0,0.0,0.0,18.5,0,2,2,2.7,1.2,0.1,-0.7,-1.2,334,391,85.4,6720,2514,112,129,86.8,175,193,90.7,39,53,73.6,0,1.2,0.8,12,23,10,8,25,391,349,42,14,1,3,14,16,3,0,1,0,334,0,4,28,19,3,2,1,2,1,4,2,0,0,0,2,0,11,7,6,3,2,5,11,45.5,6,9,7,2,6,17,31,0,494,75,212,182,103,23,492,15,11,73.3,4,26.7,292,1590,855,14,11,3,9,8,332,25,3,0,0,11,15,0,14,6,7,2,0,0,30,18,10,64.3
ITA-Serie A,2425,Fiorentina,2024-09-29 Empoli-Fiorentina,2024-09-29,18:00:00,Matchweek 6,Sun,Away,D,0,0,Empoli,0.7,0.4,62,13053,Christian Kouamé,4-2-3-1,3-1-4-2,Gianluca Aureliano,/en/matches/11c1605f/Empoli-Fiorentina-September-29-2024-Serie-A,,1,0,1,100.0,1,0.0,0.0,0,0,0,0,8,10,80.0,30,5,23.3,30.3,6,50.0,46.0,8,1,12.5,1,13.7,0,13,0,0.0,0.0,,18.4,1,0,0,0.7,0.7,0.05,-0.7,-0.7,487,580,84.0,10223,3397,147,166,88.6,237,264,89.8,91,130,70.0,0,0.4,0.6,8,43,10,3,51,580,530,49,15,0,10,17,23,4,2,1,0,487,1,3,23,16,1,3,1,1,1,0,0,0,0,0,0,0,16,11,8,6,2,4,16,25.0,12,12,3,9,10,26,12,0,682,58,211,336,138,24,682,21,9,42.9,11,52.4,407,2303,970,25,16,7,16,13,484,50,1,0,0,12,15,1,17,10,11,0,0,0,47,16,10,61.5
ITA-Serie A,2425,Fiorentina,2024-10-06 Fiorentina-Milan,2024-10-06,20:45:00,Matchweek 7,Sun,Home,W,2,1,Milan,1.5,2.6,41,21923,Luca Ranieri,4-2-3-1,4-2-3-1,Luca Pairetto,/en/matches/7b49f33b/Fiorentina-Milan-October-6-2024-Serie-A,,8,1,5,87.5,0,3.0,2.0,2,0,2,0,4,20,20.0,25,3,56.0,42.4,9,66.7,50.9,22,1,4.5,0,4.0,2,11,2,18.2,0.18,1.0,20.6,1,0,1,1.5,0.7,0.06,0.5,1.3,258,339,76.1,4787,1810,111,125,88.8,120,145,82.8,24,54,44.4,2,0.5,0.3,7,19,4,1,20,339,284,51,19,1,2,14,21,0,0,0,0,258,4,9,24,15,3,3,0,3,0,4,1,2,0,0,1,0,16,7,8,6,2,8,18,44.4,10,9,3,6,8,24,29,0,438,80,177,176,92,15,437,11,4,36.4,5,45.5,210,1280,512,11,10,4,4,5,258,20,2,0,0,11,21,4,14,8,7,1,2,0,35,11,17,39.3
ITA-Serie A,2425,Fiorentina,2024-10-20 Lecce-Fiorentina,2024-10-20,15:00:00,Matchweek 8,Sun,Away,W,6,0,Lecce,2.2,0.2,61,25124,Luca Ranieri,4-4-2,4-3-1-2,Francesco Fourneau,/en/matches/015e4919/Lecce-Fiorentina-October-20-2024-Serie-A,,2,0,2,100.0,1,0.1,0.1,0,0,0,0,3,6,50.0,18,1,27.8,31.9,4,25.0,22.8,8,0,0.0,0,6.7,6,19,11,57.9,0.32,0.55,19.0,1,0,0,2.2,2.2,0.12,3.8,3.8,526,598,88.0,8523,2786,261,276,94.6,195,219,89.0,46,67,68.7,3,2.1,1.1,16,43,11,1,52,598,566,30,7,3,1,13,15,3,0,1,0,526,2,5,33,28,0,2,1,1,1,9,6,0,1,1,1,0,14,7,4,5,5,9,14,64.3,5,10,1,9,5,19,18,0,699,39,147,379,179,22,699,19,8,42.1,10,52.6,507,2441,1215,24,21,6,13,6,521,51,5,0,0,14,8,2,13,5,7,0,0,0,47,12,8,60.0
ITA-Serie A,2425,Fiorentina,2024-10-27 Fiorentina-Roma,2024-10-27,20:45:00,Matchweek 9,Sun,Home,W,5,1,Roma,3.7,0.8,39,20440,Luca Ranieri,4-2-3-1,3-5-1-1,Simone Sozza,/en/matches/54bfe5ba/Fiorentina-Roma-October-27-2024-Serie-A,,5,1,4,80.0,0,0.7,-0.3,0,0,0,0,4,11,36.4,26,5,38.5,36.8,3,33.3,40.7,16,0,0.0,1,13.0,4,20,9,45.0,0.15,0.33,16.2,0,1,1,3.7,2.9,0.15,0.3,0.1,319,370,86.2,5860,2185,142,153,92.8,135,154,87.7,39,56,69.6,3,2.8,1.3,16,23,5,2,26,370,340,28,12,1,2,14,5,6,2,3,0,319,2,3,34,24,2,4,2,2,0,7,5,0,1,0,1,0,18,9,9,6,3,5,10,50.0,5,11,7,4,4,22,22,1,465,57,167,191,120,28,464,20,12,60.0,6,30.0,272,1901,1061,27,20,10,11,2,309,25,2,0,0,13,11,2,14,4,9,1,0,0,39,6,5,54.5
ITA-Serie A,2425,Fiorentina,2024-10-31 Genoa-Fiorentina,2024-10-31,18:30:00,Matchweek 10,Thu,Away,W,1,0,Genoa,0.5,0.9,67,30254,Lucas Martínez Quarta,4-2-3-1,3-5-2,Daniele Chiffi,/en/matches/463a6b71/Genoa-Fiorentina-October-31-2024-Serie-A,,4,0,4,100.0,1,1.7,1.7,0,0,0,0,6,14,42.9,26,5,38.5,35.9,9,44.4,38.3,18,0,0.0,1,17.0,1,12,4,33.3,0.08,0.25,22.4,0,0,0,0.5,0.5,0.04,0.5,0.5,483,564,85.6,9051,2683,179,198,90.4,252,280,90.0,49,71,69.0,0,0.3,0.9,10,35,7,2,38,564,515,47,14,3,3,18,19,4,2,1,0,483,2,8,24,18,2,1,1,1,1,2,2,0,0,0,0,0,3,3,2,1,0,1,4,25.0,3,11,4,7,6,9,31,2,678,73,220,294,166,19,678,21,8,38.1,12,57.1,371,2264,1273,31,17,7,21,8,478,38,2,0,0,10,12,2,18,6,3,0,0,0,35,18,15,54.5
ITA-Serie A,2425,Fiorentina,2024-11-03 Torino-Fiorentina,2024-11-03,15:00:00,Matchweek 11,Sun,Away,W,1,0,Torino,0.6,0.6,46,23326,Luca Ranieri,4-2-3-1,3-5-2,Federico La Penna,/en/matches/7c298383/Torino-Fiorentina-November-3-2024-Serie-A,,1,0,1,100.0,1,0.1,0.1,0,0,0,0,9,21,42.9,31,4,58.1,42.2,9,33.3,37.1,8,1,12.5,0,4.0,1,8,3,37.5,0.13,0.33,22.7,2,0,0,0.6,0.6,0.07,0.4,0.4,391,469,83.4,7259,2423,175,189,92.6,156,176,88.6,52,80,65.0,1,0.5,0.4,6,31,5,0,29,469,430,37,16,2,2,13,8,3,0,1,0,391,2,4,13,10,1,0,0,2,0,2,2,0,0,0,0,0,17,13,11,6,0,9,11,81.8,2,7,1,6,7,24,18,0,562,57,168,287,110,7,562,8,2,25.0,4,50.0,400,1880,875,14,11,1,17,5,387,29,1,0,0,12,15,2,13,7,13,0,0,0,29,14,9,60.9
ITA-Serie A,2425,Fiorentina,2024-11-10 Fiorentina-Hellas Verona,2024-11-10,15:00:00,Matchweek 12,Sun,Home,W,3,1,Hellas Verona,1.9,0.4,61,22495,Luca Ranieri,4-2-3-1,4-2-3-1,Luca Zufferli,/en/matches/c9d4e593/Fiorentina-Hellas-Verona-November-10-2024-Serie-A,,2,1,1,50.0,0,0.6,-0.4,0,0,0,0,7,11,63.6,20,5,40.0,31.0,5,60.0,51.2,10,0,0.0,1,13.2,3,11,6,54.5,0.27,0.5,14.0,0,0,0,1.9,1.9,0.18,1.1,1.1,371,478,77.6,7309,2640,145,161,90.1,176,208,84.6,46,78,59.0,3,1.8,1.5,9,33,10,1,46,478,405,67,21,2,3,21,31,8,2,4,0,371,6,15,20,16,1,2,1,0,0,6,4,1,1,0,0,0,18,7,7,9,2,6,12,50.0,6,9,3,6,3,21,11,0,576,34,125,305,151,23,576,20,8,40.0,11,55.0,328,1622,797,13,8,5,14,10,363,45,1,0,0,1,16,6,21,3,7,0,0,0,31,16,14,53.3
ITA-Serie A,2425,Fiorentina,2024-11-24 Como-Fiorentina,2024-11-24,15:00:00,Matchweek 13,Sun,Away,W,2,0,Como,0.8,1.1,43,8500,Luca Ranieri,4-2-3-1,4-2-3-1,Matteo Marchetti,/en/matches/8ad4e7bb/Como-Fiorentina-November-24-2024-Serie-A,,4,0,4,100.0,1,0.8,0.8,0,0,0,0,6,13,46.2,24,4,29.2,32.4,11,54.5,44.3,15,0,0.0,0,,2,8,4,50.0,0.25,0.5,12.8,0,0,0,0.8,0.8,0.1,1.2,1.2,330,419,78.8,6652,2514,118,138,85.5,162,194,83.5,50,76,65.8,2,0.7,0.5,7,29,8,1,36,419,372,44,11,0,2,13,17,4,3,0,0,330,3,7,14,11,0,1,1,0,1,4,4,0,0,0,0,0,12,12,3,7,2,8,14,57.1,6,6,1,5,9,21,27,0,509,63,186,245,84,20,509,13,7,53.8,6,46.2,268,1890,1060,22,13,5,11,11,323,36,1,0,0,15,8,3,13,9,12,0,0,0,40,11,12,47.8
